"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
A-31_07052021,A-31,2021-05-07,20.6,13.6,15,18.2,15.6,16.1,15,16,14,14.75,12.783885,12.530825,11.183506,12.166072,100,80,84,88,0.3,0,5.2,17.3,,,,,14:00:00,,,,,C ,W ,C ,C ,0,1,0,0.3,10,10,2,7.3,4.0,2.0,0.1,2,0,1,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,7,0
A-31_24052021,A-31,2021-05-24,21.6,14.2,15.8,20.4,16.8,17.45,14.4,18.8,15,15.8,11.598213,15.469713,11.883885,12.983937,86,86,83,85,1.5,0,4.6,2.1,,,,,14:50:00,,,,,NE,C ,C ,C ,1,0,0,0.3,2,9,10,7.0,6.0,2.0,0.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,7.4,0
A-31_25052021,A-31,2021-05-25,24.6,14.2,16,21.4,16.8,17.75,15.4,18.6,16.4,16.7,12.816948,14.667394,13.783147,13.755829,94,77,96,89,0,0,24.4,4.6,,,16:15:00,,14:00:00,,,,,C ,S ,E ,S ,0,1,1,0.6,4,10,9,7.6,5.0,3.0,0.2,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,10.4,0
A-31_26052021,A-31,2021-05-26,23.2,13.8,16,22.8,16.6,18,14.4,16.2,15.2,15.25,11.498213,10.506,12.249477,11.417896,84,50,86,73,3.8,0,0,28.2,,,,,,,,,,E ,E ,NE,E ,1,1,1,1.0,4,5,2,3.6,6.0,5.0,0.2,2,0,0,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,9.4,0
A-31_27052021,A-31,2021-05-27,24.2,14.8,16.4,22.4,17,18.2,14.3,17.5,15.5,15.7,11.168863,12.54355,12.451395,12.054602,80,62,86,76,0,0,0,0,,,,,,,,,,NE,E ,C ,NE,1,1,0,0.6,4,7,3,4.6,5.0,4.0,0.2,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120215,9.4,1
A-31_28052021,A-31,2021-05-28,23.6,13.4,14.4,21,14.8,16.25,14,17.6,14.2,15,11.783506,13.388502,11.839964,12.337324,96,72,94,87,0,0,1.3,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,0,8,4,4.0,6.0,4.0,0.1,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120215,10.2,1
A-31_29052021,A-31,2021-05-29,21,14.4,15.8,19.6,16.6,17.15,15.3,18,16.2,16.425,12.782976,14.673599,13.606,13.687525,95,86,96,92,0,0,0.7,1.3,,,,,21:40:00,,,,,C ,C ,C ,C ,0,0,0,0.0,2,10,10,7.3,6.0,1.0,0.1,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,6.6,0
A-31_30052021,A-31,2021-05-30,23.4,12.4,14.2,20.8,15.6,16.55,13.9,18.7,15.1,15.7,11.755944,15.118276,12.616447,13.163555,97,82,95,91,24.5,0,32.7,25.2,,,15:20:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,5,10,10,8.3,5.0,0.2,0.1,2,0,2,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,11,0
A-31_31052021,A-31,2021-05-31,23,13.8,15.6,22.8,17,18.1,15.1,17.7,15.1,15.75,12.616447,12.63398,11.916447,12.388958,95,61,82,79,19.6,0,0,52.3,,,,,00:00:00,,,,,C ,NE,NE,NE,0,1,2,1.0,8,4,2,4.6,5.0,5.0,0.1,2,0,0,.,.,,,,,,,,,,,,,,,,,,,,,A-3120215,9.2,0
A-31_14062021,A-31,2021-06-14,22.4,14.2,15.8,19.6,15,16.35,15.4,16.8,14.6,15.35,12.916948,12.943431,12.258271,12.706216,96,76,96,89,3.5,0,8.8,12,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,5,10,10,8.3,5.0,1.0,0.1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,A-3120216,8.2,
A-31_12062021,A-31,2021-06-12,20.6,15,16.2,17.6,15.4,16.15,15.8,16.7,13.4,14.825,13.257604,13.802605,10.524712,12.528307,96,91,80,89,0,1,0.5,0.1,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,10,8,7.3,5.0,0.3,0.2,1,1,1,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,5.6,1
A-31_13062021,A-31,2021-06-13,20.5,14.6,16,19.8,16,16.95,15.5,18.2,15.6,16.225,12.951395,14.869357,13.086318,13.63569,95,86,96,92,0,0,8.5,1.5,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,2.0,0.4,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,5.9,1
A-31_16062021,A-31,2021-06-16,17.2,14.8,15.2,16.8,16,16,14.8,15.8,15.6,15.45,12.420156,12.957604,13.086318,12.821359,96,90,96,94,0,0.7,2.2,0.5,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,0.2,0.4,0.1,1,1,1,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,2.4,1
A-31_18062021,A-31,2021-06-18,22.4,15.2,16.2,21,15.6,17.1,15.8,18.4,14.7,15.9,13.257604,14.567282,12.088984,13.304623,96,78,91,88,0,0,2.4,0,,,20:30:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,1.0,2.0,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.2,1
A-31_20062021,A-31,2021-06-20,22.6,14.4,15.2,20,15.6,16.6,14.8,18.2,15.2,15.85,12.420156,14.769357,12.749477,13.312996,96,84,96,92,7.2,1.4,31.2,11.4,,,15:40:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,5,10,10,8.3,6.0,2.0,0.2,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,8.2,1
A-31_22062021,A-31,2021-06-22,22.6,14.8,16,22.4,16.4,17.8,15.2,16.8,15,15.5,12.549477,11.543431,12.083885,12.058931,92,57,86,78,0.2,0,0,0.7,,,,,,,,,,C ,NE,N ,NE,0,2,2,1.3,7,6,2,5.0,5.0,6.0,0.2,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.8,1
A-31_23062021,A-31,2021-06-23,23.2,14,16,20.8,14.6,16.5,15.2,17.8,14.2,15.35,12.549477,13.779987,11.939964,12.756476,92,75,96,88,0.5,0,43.6,0.5,,,17:20:00,,19:00:00,,,,,C ,N ,C ,C ,0,1,0,0.3,10,8,10,9.3,3.0,3.0,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,9.2,1
A-31_15062021,A-31,2021-06-15,19,14,15.4,18.8,15.6,16.35,15,16.1,15.2,15.375,12.583885,12.368167,12.749477,12.567176,96,76,96,89,0,0,0.5,8.8,,,,,,,,,,C ,N ,C ,C ,0,1,0,0.3,10,6,10,8.6,0.3,4.0,0.1,2,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,5,1
A-31_17062021,A-31,2021-06-17,22.6,15,15.6,21.6,16.4,17.5,15.6,17.5,15.9,16.225,13.286318,12.94355,13.293972,13.174613,100,67,95,87,0.7,0,0,3.6,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,8,6,8.0,0.3,4.0,0.2,1,0,0,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.6,1
A-31_19062021,A-31,2021-06-19,23.6,13.2,15.8,20.4,16,17.05,15.5,18.3,15.4,16.15,13.051395,14.718047,12.816948,13.528796,97,82,94,91,0.7,0.7,3.5,3.1,,,21:35:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,9,10,7.6,6.0,1.0,0.1,1,1,2,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,10.4,1
A-31_21062021,A-31,2021-06-21,23.6,12.5,14.2,22.6,17,17.7,13.7,18.4,16.6,16.325,11.502142,13.767282,13.962284,13.077236,95,67,96,86,8.4,0,0.5,41,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,6,6,8,6.6,5.0,4.0,0.2,2,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,11.1,1
A-31_24062021,A-31,2021-06-24,24.6,12.6,13,22.2,15.8,16.7,12.2,14,15.5,14.3,10.253208,7.883506,13.051395,10.396036,91,39,97,76,5,0,0,48.6,,,,,22:50:00,,,,,N ,NE,N ,N ,1,2,1,1.3,4,5,4,4.3,6.0,6.0,0.2,2,0,0,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,12,1
A-31_02062021,A-31,2021-06-02,24.2,13.4,14.6,22.6,16.8,17.7,14.4,16.1,15.3,15.275,12.198213,10.468167,12.282976,11.649785,98,51,86,78,0,0,0.2,0,,,,,,,,,,C ,E ,NE,E ,0,1,2,1.0,0,6,2,2.6,6.0,5.0,0.1,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,10.8,1
A-31_03062021,A-31,2021-06-03,21.4,14.6,15.6,18.6,16.4,16.75,14.7,18.1,15.9,16.15,12.088984,15.321208,13.293972,13.568054,91,95,95,94,0,0.5,0,0.2,,,,,,,,,,C ,C ,SW,C ,0,0,1,0.3,0,9,3,4.0,6.0,3.0,0.3,1,1,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,6.8,1
A-31_04062021,A-31,2021-06-04,22.8,14.9,16.4,21,17,17.85,15.8,18.6,16.4,16.8,13.157604,14.867394,13.683147,13.902715,94,80,94,89,0,0,2,0.5,,,,,,,,,,C ,NE,C ,C ,0,1,0,0.3,9,9,10,9.3,2.0,2.0,0.1,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.9,1
A-31_05062021,A-31,2021-06-05,22.3,14.6,15.4,21,16.4,17.3,15.2,19.4,16,16.65,12.849477,16.09012,13.430825,14.123474,98,86,96,93,9.2,0,6,11.2,,,,,00:00:00,,,,,C ,N ,C ,C ,0,1,0,0.3,2,10,10,7.3,6.0,1.0,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.7,1
A-31_06062021,A-31,2021-06-06,22.8,14.2,16.4,21.4,16.6,17.75,16.4,18.6,16.2,16.85,13.983147,14.667394,13.606,14.085513,100,77,96,91,0,0,1.6,6,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,8,10,10,9.3,4.0,2.0,0.1,1,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,8.6,1
A-31_07062021,A-31,2021-06-07,21.2,14,15.2,20,15.4,16.5,15.1,18.3,14.5,15.6,12.816447,14.918047,11.928015,13.220836,99,85,91,92,0,0,0.5,1.6,,,,,22:50:00,,,,,C ,C ,C ,C ,0,0,0,0.0,0,10,10,6.6,6.0,2.0,0.2,1,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.2,1
A-31_01062021,A-31,2021-06-01,23.4,13.6,15.8,22.8,16.6,17.95,13.7,16.1,14.6,14.75,10.702142,10.368167,11.458271,10.84286,80,50,81,70,0,0,0,0,,,,,,,,,,C ,NE,N ,NE,0,3,2,1.6,0,4,3,2.3,6.0,6.0,0.1,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,9.8,1
A-31_27062021,A-31,2021-06-27,20.2,11.8,13,19,15.2,15.6,12,16,14.1,14.05,10.01374,12.130825,11.511512,11.218692,89,74,89,84,32.4,0,0.3,32.4,,,,,00:15:00,,,,,C ,N ,C ,C ,0,1,0,0.3,7,9,10,8.6,4.0,4.0,0.1,2,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,8.4,1
A-31_28062021,A-31,2021-06-28,19.6,12.4,13,17.6,14.8,15.05,12.1,16.1,14.1,14.1,10.133272,12.968167,11.711512,11.604317,90,86,93,90,34.1,0,0,34.4,,,,,00:50:00,,,,,C ,NE,C ,C ,0,1,0,0.3,10,10,10,10.0,2.0,2.0,0.1,2,0,0,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.2,1
A-31_29062021,A-31,2021-06-29,22,14.2,15,19.8,14.6,16,14.1,16.4,13.8,14.525,11.611512,12.283147,11.428823,11.774494,91,71,92,85,0,0,32.4,0,,,15:10:00,,,,,,,C ,W ,C ,C ,0,1,0,0.3,4,8,10,7.3,6.0,4.0,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.8,1
A-31_09062021,A-31,2021-06-09,22,14.2,15.4,20.4,15.2,16.55,15,18.2,14.8,15.7,12.583885,14.569357,12.420156,13.191132,96,81,96,91,0,0,8.1,0.3,,,,,16:05:00,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,2.0,0.5,0.1,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.8,1
A-31_10062021,A-31,2021-06-10,20.1,12.8,15.2,18.4,14.2,15.5,14.8,16.4,13.1,14.35,12.420156,12.983147,10.75116,12.051487,96,82,89,89,2.7,0,0,10.8,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,9,2,7.0,3.0,3.0,0.1,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,7.3,1
A-31_11062021,A-31,2021-06-11,20.6,13.8,15,19,16.6,16.8,14.6,17.2,16.1,16,12.258271,13.811831,13.468167,13.179423,96,84,95,92,0,0,0.1,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,3,10,10,7.6,6.0,2.0,0.1,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,A-3120216,6.8,1
A-31_30062021,A-31,2021-06-30,21.6,13,14.2,19.4,15.2,16,13.6,17.2,14.4,14.9,11.375897,13.611831,11.898213,12.295313,94,81,92,89,0,0,3.5,32.4,,,,,,,,,,C ,N ,C ,C ,0,1,0,0.3,4,,10,,6.0,3.0,0.1,2,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,8.6,1
A-31_08062021,A-31,2021-06-08,23,13.2,14.8,19.2,15.8,16.4,14.4,16.9,14.9,15.275,12.098213,13.284764,12.251789,12.544922,96,80,91,89,4.9,0,0.3,5.4,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,2,10,2,4.6,6.0,2.0,0.2,1,0,1,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,9.8,1
A-31_25062021,A-31,2021-06-25,23,12.8,14.2,21.2,14.8,16.25,13.5,17.8,14,14.825,11.250088,13.579987,11.583506,12.13786,93,72,92,86,7,0,13.5,7,,,20:25:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,6,7,10,7.6,5.0,4.0,0.1,1,0,2,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,10.2,1
A-31_26062021,A-31,2021-06-26,21,12.9,14.8,19.4,14.4,15.75,14,16.6,13.1,14.2,11.583506,12.762284,10.65116,11.66565,92,76,87,85,11.7,0,0,25.2,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,7,10,2,6.3,5.0,3.0,0.1,2,0,0,,.,,,,,,,,,,,,,,,,,,,,,A-3120216,8.1,1
