"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
U-06_13062020,U-06,2020-06-13,26.9,19.2,21,24.2,23.1,22.85,19.8,22.6,21.9,21.55,16.715143,19.761446,19.103678,18.526755,90,87,90,89,22.9,0,0,22.9,,,,,,,,,,N ,S ,NE,N ,1,2,2,1.6,6,5,5,5.3,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,7.7,0
U-06_02062020,U-06,2020-06-02,23.4,19.4,20,21.5,21,20.875,19.8,20.9,20.8,20.575,17.215143,18.232595,18.318906,17.922214,98,95,98,97,24,4.1,0,59.6,,,,,,,,,,S ,S ,S ,S ,2,2,3,2.3,10,9,7,8.6,8.0,20.0,7.0,2,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,4,0
U-06_03062020,U-06,2020-06-03,22.1,19,20.1,21.1,21,20.8,19.9,20.3,20.5,20.3,17.32285,17.459565,17.831492,17.537969,98,93,96,96,37.9,1.8,0,42,,,,,,,,,,S ,S ,S ,S ,2,2,3,2.3,10,9,7,8.6,8.0,30.0,7.0,2,1,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,3.1,0
U-06_04062020,U-06,2020-06-04,21.5,18.4,20,20.1,20.2,20.125,19.8,19.9,20,19.925,17.215143,17.32285,17.431143,17.323045,98,98,98,98,25,59.2,8.1,26.8,,,,,,,,,,S ,S ,S ,S ,2,2,3,2.3,10,10,10,10.0,0.7,0.8,0.5,2,2,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,3.1,0
U-06_05062020,U-06,2020-06-05,21.3,19.1,20,21,20.5,20.5,19.9,20.7,20.3,20.3,17.37285,18.155828,17.759565,17.762747,99,97,98,98,61.3,17.4,4.1,128.6,,,,,,,,,,S ,S ,S ,S ,3,2,2,2.3,10,10,10,10.0,0.2,0.5,0.1,2,2,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,2.2,0
U-06_07062020,U-06,2020-06-07,26.8,18.4,21,25.1,23,23.025,20.7,23.5,22.7,22.4,18.155828,20.912112,20.53661,19.868183,97,88,97,94,0.1,0,0,0.3,,,,,,,,,,C ,S ,S ,S ,0,2,2,1.3,3,7,10,6.6,30.0,30.0,0.8,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.4,0
U-06_08062020,U-06,2020-06-08,27.4,20.6,22.9,25.4,23.4,23.775,21.6,23.9,22.8,22.775,18.695745,21.491307,20.512438,20.233163,89,88,95,91,0,1.6,0,0,,,,,,,,,,N ,S ,S ,S ,2,2,2,2.0,1,5,10,5.3,30.0,30.0,0.8,0,1,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,6.8,1
U-06_09062020,U-06,2020-06-09,28.6,20.3,22.1,27,23,23.775,21.7,23.8,22.8,22.775,19.264419,20.507963,20.712438,20.161606,97,77,98,91,0,0.2,0,1.6,,,,,,,,,,S ,C ,S ,S ,2,0,2,1.3,10,3,10,7.6,1.0,30.0,0.5,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.3,1
U-06_15062020,U-06,2020-06-15,28.3,19.8,22.2,25.8,23.4,23.7,20.4,22.6,22.4,21.95,17.070229,18.961446,19.813103,18.614926,85,76,92,84,0,0,0,10.4,21:14:00,,,,,,,,,NE,N ,S ,NE,2,2,2,2.0,3,5,8,5.3,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.5,0
U-06_16062020,U-06,2020-06-16,28.4,20.2,23,26.3,22.6,23.625,21,22.6,21.8,21.8,17.646897,18.711446,19.183729,18.514024,84,73,93,83,7.5,0,0,7.5,20:20:00,,,,,,,,,N ,S ,S ,S ,1,3,2,2.0,3,4,8,5.0,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.2,0
U-06_17062020,U-06,2020-06-17,26.6,17.5,22.1,24,23,23.025,21.2,22.4,22,21.9,18.427352,19.513103,19.324268,19.088241,92,87,92,90,0.1,9.1,0,0.1,,,,,,,,,,S ,S ,N ,S ,2,2,2,2.0,4,8,4,5.3,30.0,30.0,7.0,1,1,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,9.1,0
U-06_18062020,U-06,2020-06-18,26.1,20.4,23.2,21.4,22.2,22.25,21.5,20.4,21.6,21.275,18.377705,17.470229,19.045745,18.297893,86,91,95,91,0,52.4,0,9.1,,,,,12:15:00,,,,,N ,N ,NE,N ,2,1,2,1.6,5,7,7,6.3,30.0,30.0,7.0,0,2,1,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,5.7,1
U-06_20062020,U-06,2020-06-20,29.8,20.6,22.9,27,23.8,24.375,20.5,23.7,22.6,22.35,16.881492,20.325318,19.961446,19.056085,81,76,90,82,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,3,1,2.0,1,4,3,2.6,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,9.2,1
U-06_21062020,U-06,2020-06-21,29,20.1,23.4,27.4,23,24.2,20.4,23.8,22,22.05,16.470229,20.307963,19.324268,18.70082,76,74,92,81,0,0,0,0,,,,,,,,,,N ,S ,NE,N ,2,3,2,2.3,1,2,8,3.6,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.9,1
U-06_01062020,U-06,2020-06-01,22.4,19.5,20.5,21.2,20,20.425,20.2,20.9,19.9,20.225,17.599498,18.382595,17.37285,17.784981,97,97,99,98,109.4,6.7,28.9,109.4,,,,,,,,,,S ,S ,S ,S ,3,2,3,2.6,10,10,10,10.0,0.5,1.0,8.0,2,1,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,2.9,0
U-06_06062020,U-06,2020-06-06,25.6,19.3,20.5,24.2,21.3,21.825,20.1,22.4,20.9,21.075,17.440025,19.413103,18.332595,18.395241,96,86,97,93,40.1,0.2,0,61.6,,,,,,,,,,C ,SW,S ,SW,0,2,2,1.3,9,6,10,8.3,25.0,30.0,0.8,2,1,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,6.3,0
U-06_10062020,U-06,2020-06-10,26.8,20.1,22.1,24.5,24.8,24.05,21,23,23.5,22.75,18.096897,20.316102,21.062112,19.825037,91,88,90,90,0,0,0,0.2,,,22:25:00,,,,,,,N ,SW,S ,N ,2,2,2,2.0,2,5,3,3.3,30.0,30.0,7.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,6.7,0
U-06_14062020,U-06,2020-06-14,28.1,19.9,21.8,25.8,21.4,22.6,20.2,23.6,20.8,21.35,16.949498,20.743369,18.118906,18.603924,87,83,95,88,0,0,10.4,0,,,,,17:10:00,,,,,C ,NE,C ,C ,0,2,0,0.6,5,4,8,5.6,30.0,30.0,7.0,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.2,1
U-06_19062020,U-06,2020-06-19,29.2,19.4,23,27.4,24.2,24.7,20.4,21.2,21,20.9,16.670229,15.777352,17.046897,16.498159,79,58,75,71,0,0,0,52.4,,,,,,,,,,N ,S ,C ,N ,1,1,0,0.6,1,1,0,0.6,30.0,30.0,7.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,9.8,0
U-06_22062020,U-06,2020-06-22,26.9,21.6,23,25.6,24.4,24.35,20,22.8,21,21.2,16.031143,19.412438,16.946897,17.463492,76,79,74,76,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,2,3,2.3,8,6,8,7.3,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,5.3,1
U-06_23062020,U-06,2020-06-23,29.2,20.5,22.9,28.4,24.6,25.125,20.4,22.5,23,22.225,16.720229,17.486945,20.266102,18.157758,80,60,87,76,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,2,3,2.3,2,2,6,3.3,25.0,25.0,87.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.7,1
U-06_24062020,U-06,2020-06-24,28.6,19.4,23.8,25.4,25,24.8,20.9,22.6,21,21.375,17.082595,19.161446,16.646897,17.630312,77,79,70,75,10.1,0,0,10.1,,,,,,,,,,N ,S ,NE,N ,1,3,2,2.0,2,8,2,4.0,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,9.2,0
U-06_25062020,U-06,2020-06-25,28.5,21.5,22.8,28,25.8,25.6,18.2,20,20.6,19.85,13.369357,13.531143,15.593357,14.164619,64,48,63,58,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,5,3,1,3.0,1,1,2,1.3,20.0,20.0,7.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,7,0
U-06_26062020,U-06,2020-06-26,29.8,20.1,23.4,28.2,25.8,25.8,20.6,21.9,21,21.125,16.793357,16.553678,16.246897,16.53131,78,58,65,67,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,3,1,2.0,1,1,0,0.6,20.0,20.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620206,9.7,1
U-06_27062020,U-06,2020-06-27,28.1,19.2,23.2,26.1,24.4,24.525,19.6,21.8,19.8,20.25,15.301476,17.433729,15.015143,15.916782,72,69,66,69,0,0,0,0,,,,,,,,,,N ,N ,NE,N ,2,2,5,3.0,1,5,8,4.6,20.0,20.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.9,1
U-06_28062020,U-06,2020-06-28,27.6,20.2,23.1,24.4,24.2,23.975,19,21.1,20,20.025,14.42426,17.111815,15.431143,15.655739,68,75,68,70,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,3,3,1,2.3,4,7,4,5.0,20.0,20.0,7.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,7.4,0
U-06_29062020,U-06,2020-06-29,28.6,20.6,22.8,26.6,22.8,23.75,19.6,21.9,21.8,21.275,15.501476,17.353678,19.083729,17.312961,74,66,92,77,0,0,0,0,18:32:00,,19:30:00,,,,,,,N ,S ,S ,S ,1,3,2,2.0,4,4,5,4.3,25.0,25.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620206,8,1
U-06_30062020,U-06,2020-06-30,29.2,18.4,21.8,28.2,25,25,19.5,21.2,22.2,21.275,15.84551,15.377352,18.667385,16.630082,81,54,79,71,30.8,0,0,30.8,,,,,,,,,,N ,N ,N ,N ,3,3,1,2.3,4,2,1,2.3,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,10.8,0
U-06_02092020,U-06,2020-09-02,27,19.6,21.9,22.1,22,22,20.9,21.3,21.2,21.15,18.032595,18.593511,18.477352,18.367819,92,93,93,93,0.9,2.2,0,0.9,,,,,,,,,,S ,S ,S ,S ,2,2,2,2.0,3,9,5,5.6,30.0,20.0,7.0,1,1,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,7.4,0
U-06_03092020,U-06,2020-09-03,26.4,19.7,20.6,25.9,22.2,22.725,19.9,22.7,21.6,21.45,17.07285,19.08661,19.045745,18.401735,94,76,95,88,2.6,0,0,4.8,,,,,,,,,,N ,S ,S ,S ,1,2,1,1.3,7,8,6,7.0,30.0,30.0,15.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.7,0
U-06_05092020,U-06,2020-09-05,25.9,18.1,21.4,22.3,22.2,22.025,20.8,21.7,21.5,21.375,18.118906,19.164419,18.877705,18.720343,95,95,94,95,40.1,0,0,40.1,,,,,,,,,,N ,S ,N ,N ,1,2,1,1.3,1,10,6,5.6,30.0,5.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,7.8,0
U-06_06092020,U-06,2020-09-06,26.6,20.3,21.2,23.2,22.3,22.25,20.5,22,21.9,21.575,17.731492,19.224268,19.503678,18.819812,94,90,97,94,0.8,5.1,0,0.8,19:10:00,,,,18:00:00,,,,,N ,S ,S ,S ,1,2,1,1.3,3,8,9,6.6,30.0,20.0,7.0,1,1,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.3,0
U-06_07092020,U-06,2020-09-07,26.8,20,21.6,23.8,21.4,22.05,20.4,22.8,20.9,21.25,17.370229,20.312438,18.282595,18.655087,90,92,96,93,2,4.1,11.4,7.1,,,,,,,,,,C ,S ,S ,S ,0,2,1,1.0,4,10,10,8.0,30.0,7.0,0.8,1,2,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.8,0
U-06_09092020,U-06,2020-09-09,28.2,19.4,20.9,26.1,22.8,23.15,19.8,22.7,21.9,21.575,16.765143,18.98661,19.253678,18.335143,90,75,93,86,1.3,0,0,1.9,,,,,,,,,,S ,S ,S ,S ,2,2,2,2.0,3,5,4,4.0,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.8,0
U-06_10092020,U-06,2020-09-10,26.2,20.1,22.8,24.5,22.3,22.975,21.3,23,21.2,21.675,18.243511,20.316102,18.327352,18.962321,88,88,91,89,0,0.3,0,0,19:29:00,,21:37:00,,,,,,,S ,SW,S ,S ,1,2,2,1.6,1,8,10,6.3,30.0,30.0,0.8,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.1,1
U-06_11092020,U-06,2020-09-11,29.3,17.3,21.4,27.6,22.2,23.35,20.9,24.9,21.9,22.4,18.282595,22.263838,19.553678,20.03337,96,80,97,91,81.4,0,1,81.7,18:20:00,,,,00:48:00,,,,,S ,S ,S ,S ,1,3,2,2.0,1,7,10,6.0,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,12,0
U-06_13092020,U-06,2020-09-13,25.8,18.6,20.2,24.3,21.2,21.725,19.9,23.1,20.9,21.2,17.27285,20.593944,18.382595,18.749796,97,90,97,95,21,0,20.3,23.2,18:40:00,,,,,,,,,S ,SW,N ,S ,1,2,2,1.6,5,7,5,5.6,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,7.2,0
U-06_01092020,U-06,2020-09-01,27,20,21.8,24.8,22.3,22.8,20.2,23.2,21.9,21.8,16.949498,20.522463,19.503678,18.991879,87,87,97,90,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,1,2,2,1.6,3,5,10,6.0,30.0,30.0,1.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620209,7,1
U-06_04092020,U-06,2020-09-04,27.5,19,22.9,22.4,22.6,22.625,21.3,21.2,21,21.125,18.193511,18.277352,17.846897,18.10592,87,90,87,88,0,0,0,0,19:28:00,,,,20:38:00,,,,,N ,S ,S ,S ,1,2,1,1.3,1,9,6,5.3,30.0,20.0,15.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.5,1
U-06_08092020,U-06,2020-09-08,27.6,19.9,21.2,26.1,22,22.825,20.4,23.1,21.5,21.625,17.570229,19.693944,18.977705,18.747292,93,78,96,89,0,0,0.6,15.5,,,,,,,,,,N ,S ,S ,S ,1,3,2,2.0,3,5,8,5.3,30.0,30.0,7.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,7.7,0
U-06_12092020,U-06,2020-09-12,25.6,19.7,21.7,24,22.3,22.575,20.4,22.1,21.7,21.475,17.320229,18.995502,19.164419,18.493383,89,85,95,90,2.8,2.2,0,3.8,18:27:00,,,,,,,,,C ,S ,S ,S ,0,2,1,1.0,8,8,6,7.3,30.0,30.0,5.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,5.9,1
U-06_14092020,U-06,2020-09-14,26.1,19,20.2,24.4,21.3,21.8,19.8,22.4,20.9,21,17.115143,19.313103,18.332595,18.253613,96,84,97,92,5.6,0,4.1,25.9,19:21:00,,,,,,,,,C ,SW,S ,SW,0,3,2,1.6,8,8,10,8.6,30.0,30.0,0.8,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,7.1,0
U-06_15092020,U-06,2020-09-15,26.6,19.9,21,25.2,22,22.55,20.7,22.8,21.8,21.775,18.155828,19.612438,19.483729,19.083998,97,82,98,92,0,0.1,0.2,4.1,,,,,,,,,,NE,S ,SW,NE,1,2,2,1.6,4,7,10,7.0,30.0,30.0,0.7,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.7,0
U-06_16092020,U-06,2020-09-16,27.2,19.4,20.6,25.6,23,23.05,19.8,23.2,22.7,22.1,16.915143,20.122463,20.53661,19.191405,93,82,97,91,8.1,0,0,8.4,,,,,,,,,,N ,SW,S ,N ,1,3,2,2.0,9,6,10,8.3,30.0,30.0,1.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,7.8,1
U-06_17092020,U-06,2020-09-17,26.8,19.1,19.2,25.4,21.2,21.75,18.6,23.1,20.2,20.525,15.767394,20.043944,17.249498,17.686945,95,82,91,89,13,0,0,13,18:46:00,,,,,,,,,N ,SW,N ,N ,2,3,2,2.3,8,7,2,5.6,30.0,30.0,5.0,2,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,7.7,1
U-06_18092020,U-06,2020-09-18,24.8,19.6,22,22.1,20.3,21.175,20.6,21,19.4,20.1,17.493357,18.096897,16.44012,17.343458,88,91,92,90,0.2,1.7,15,0.2,18:20:00,,13:37:00,,,,,,,C ,S ,S ,S ,0,2,1,1.0,3,8,2,4.3,30.0,25.0,5.0,1,2,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,5.2,0
U-06_19092020,U-06,2020-09-19,26.2,19.3,21.7,25.4,22,22.775,20.9,23.2,21.7,21.875,18.132595,20.222463,19.314419,19.223159,93,83,97,91,0,0,0,16.7,18:31:00,,,,,,,,,NE,SW,S ,NE,2,3,2,2.3,4,8,10,7.3,30.0,25.0,1.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,6.9,1
U-06_20092020,U-06,2020-09-20,27.4,20.5,22.1,25.7,22.3,23.1,21.8,22.4,21.2,21.65,19.433729,18.663103,18.327352,18.808061,97,75,91,88,3.1,0,0,3.1,,,,,,,,,,NE,S ,N ,NE,2,4,2,2.6,5,4,1,3.3,30.0,30.0,5.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,6.9,1
U-06_21092020,U-06,2020-09-21,28.8,20.1,21.8,25.6,22.2,22.95,20.8,23.6,21.4,21.8,17.918906,20.843369,18.710294,19.157523,91,85,93,90,0,0,6.6,0,18:20:00,,,,15:50:00,,,,,NE,S ,N ,NE,2,2,1,1.6,1,8,5,4.6,30.0,30.0,5.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.7,1
U-06_22092020,U-06,2020-09-22,28.4,19.5,20,25.4,22.6,22.65,19.2,23.6,21.9,21.65,16.281055,20.943369,19.353678,18.859367,93,86,94,91,0,0,16.9,6.6,18:20:00,,,,14:42:00,,,,,N ,SW,S ,N ,2,2,2,2.0,4,6,10,6.6,30.0,30.0,1.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.9,0
U-06_23092020,U-06,2020-09-23,27.9,19.6,21.3,24.2,22.1,22.425,20.7,23.1,21.6,21.75,18.005828,20.643944,19.095745,19.248505,95,91,96,94,14.9,0,0.1,31.8,18:20:00,,,,,,,,,NE,SW,N ,NE,2,2,2,2.0,5,8,9,7.3,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.3,0
U-06_24092020,U-06,2020-09-24,25.6,19.7,21,24.4,21.1,21.9,20.2,22.5,20.8,21.075,17.349498,19.486945,18.268906,18.368449,93,85,97,92,5.1,2.7,43.7,5.2,18:19:00,,14:38:00,,20:11:00,,,,,NE,N ,S ,NE,2,4,2,2.6,6,8,10,8.0,30.0,30.0,5.0,1,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,5.9,0
U-06_25092020,U-06,2020-09-25,26.2,20,21,25,22,22.5,20.7,23.2,21.8,21.875,18.155828,20.422463,19.483729,19.354006,97,86,98,94,34.1,0.2,7,80.5,19:27:00,,,,,,,,,N ,S ,S ,S ,2,3,2,2.3,8,8,10,8.6,25.0,25.0,0.8,1,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,6.2,0
U-06_26092020,U-06,2020-09-26,26.3,19.8,20.2,25.2,22,22.35,19.8,22.6,21.6,21.4,17.115143,19.261446,19.145745,18.507444,96,80,97,91,2.1,0,0,9.3,18:17:00,,,,,,,,,N ,S ,S ,S ,2,4,3,3.0,7,7,10,8.0,25.0,30.0,0.8,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,6.5,1
U-06_27092020,U-06,2020-09-27,27.6,19.6,21.9,26.2,22,23.025,19.8,21,21.2,20.8,16.265143,16.046897,18.477352,16.929797,83,63,93,80,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,3,4,2,3.0,3,4,2,3.0,30.0,30.0,7.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,U-0620209,8,1
U-06_28092020,U-06,2020-09-28,27.4,18.5,21.5,26,21.6,22.675,20,23.2,21.3,21.45,16.781143,19.922463,18.843511,18.515705,87,79,97,88,7.8,0,0,7.8,19:46:00,,21:05:00,,,,,,,N ,S ,SW,N ,2,3,2,2.3,1,5,10,5.3,30.0,30.0,0.6,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,8.9,1
U-06_29092020,U-06,2020-09-29,27.8,18.3,21.3,26.2,23,23.375,19.7,23.4,22.4,21.975,16.408019,20.181544,20.013103,18.867555,86,79,95,87,7,0,0,7,18:15:00,,,,,,,,,N ,SW,S ,N ,2,3,2,2.3,5,6,10,7.0,30.0,30.0,0.8,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620209,9.5,1
U-06_30092020,U-06,2020-09-30,27.5,19,20.4,24.8,20.5,21.55,19.9,23.2,19.9,20.725,17.17285,20.522463,17.12285,18.272721,96,87,95,93,15.6,0,14.3,15.6,18:46:00,,,,17:11:00,,,,,N ,S ,N ,N ,2,4,2,2.6,7,7,10,8.0,30.0,30.0,7.0,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620209,8.5,0
U-06_03052020,U-06,2020-05-03,29.9,20.6,22.4,28.2,24,24.65,20.4,23.5,22.7,22.325,16.970229,19.362112,20.03661,18.78965,84,68,90,81,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,2,2,2.0,1,2,1,1.3,15.0,15.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620205,9.3,1
U-06_04052020,U-06,2020-05-04,30.8,20.5,23.5,28.8,23.4,24.775,21.4,23.8,22.7,22.65,18.060294,19.607963,20.33661,19.334955,83,66,94,81,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,2,3,2.3,2,5,10,5.6,15.0,15.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620205,10.3,1
U-06_05052020,U-06,2020-05-05,26.9,20.6,22.4,25.8,23,23.55,20.9,22.5,22.4,22.05,17.782595,18.786945,20.013103,18.860881,88,75,95,86,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,3,2,2.3,7,8,10,8.3,15.0,15.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-0620205,6.3,1
U-06_07052020,U-06,2020-05-07,28.8,20.3,22.8,27.5,25.8,25.475,21.4,24.2,22.8,22.8,18.410294,20.995558,19.312438,19.572763,88,76,78,81,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,2,3,2.3,3,6,4,4.3,15.0,15.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620205,8.5,0
U-06_08052020,U-06,2020-05-08,28.2,20.6,22.4,27.4,25,24.95,20.8,24.1,23.6,23.025,17.618906,20.860101,21.143369,19.874125,87,76,89,84,1,0,0,1,,,,,,,,,,N ,S ,S ,S ,1,3,2,2.0,5,6,5,5.3,15.0,15.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620205,7.6,0
U-06_09052020,U-06,2020-05-09,29.6,20.1,22.5,28.2,24.8,25.075,20.6,23.2,23,22.45,17.243357,18.822463,20.166102,18.743974,84,66,86,79,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,1,2,2,1.6,5,6,5,5.3,15.0,15.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620205,9.5,0
U-06_13052020,U-06,2020-05-13,27.7,18.3,22.8,25.6,23.2,23.7,21.6,23.5,22.8,22.675,18.745745,20.662112,20.612438,20.006765,90,84,97,90,8.1,0,0,8.1,,,,,,,,,,N ,S ,S ,S ,2,3,2,2.3,3,6,10,6.3,15.0,15.0,1.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620205,9.4,0
U-06_12052020,U-06,2020-05-12,29.6,20.8,22.6,28.4,25.2,25.35,20.9,24.4,24.2,23.425,17.682595,20.918608,22.145558,20.24892,86,72,92,83,0,0,0,0,21:48:00,,23:31:00,,,,,,,S ,S ,S ,S ,2,3,2,2.3,6,5,2,4.3,15.0,15.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620205,8.8,1
U-06_11052020,U-06,2020-05-11,29.5,20.3,22.8,28.6,25.6,25.65,20.4,23.4,24.2,23.05,16.770229,18.981544,21.945558,19.232443,81,65,89,78,59.1,0,0,59.3,,,,,,,,,,S ,S ,S ,S ,2,3,2,2.3,5,2,10,5.6,15.0,15.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620205,9.2,1
U-06_15052020,U-06,2020-05-15,26.8,21.3,22.4,23.8,23.2,23.15,20.8,22.8,22.8,22.3,17.618906,20.312438,20.612438,19.514594,87,92,97,92,0,0,0,0,,,,,,,,,,C ,S ,S ,S ,0,2,2,1.3,7,9,10,8.6,15.0,15.0,0.8,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620205,5.5,1
U-06_16052020,U-06,2020-05-16,28,20.2,23,24.2,23,23.3,22,22.7,22.8,22.575,19.324268,19.93661,20.712438,19.991105,92,88,98,93,0,0,4.9,0,,,,,,,,,,C ,S ,S ,S ,0,2,2,1.3,5,9,10,8.0,15.0,15.0,0.7,0,0,1,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620205,7.8,1
U-06_17052020,U-06,2020-05-17,28.7,20.1,24.2,25.4,24,24.4,22.1,23.8,23.2,23.075,18.895502,21.307963,20.922463,20.375309,83,88,94,88,0,0,0,4.9,,,,,,,,,,N ,S ,S ,S ,2,3,2,2.3,1,10,10,7.0,15.0,15.0,0.8,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620205,8.6,0
